New Hampshire,TOYOTA,PRIUS PRIME,2017,Plug-in Hybrid Electric Vehicle (PHEV),25,NH
New Hampshire,NISSAN,LEAF,2016,Battery Electric Vehicle (BEV),84,NH
New Hampshire,NISSAN,LEAF,2012,Battery Electric Vehicle (BEV),73,NH
New Hampshire,NISSAN,LEAF,2015,Battery Electric Vehicle (BEV),84,NH
New Hampshire,TESLA,MODEL 3,2018,Battery Electric Vehicle (BEV),215,NH
New Hampshire,MINI,COOPER SE COUNTRYMAN ALL4,2019,Plug-in Hybrid Electric Vehicle (PHEV),12,NH
New Hampshire,CHEVROLET,BOLT,2018,Battery Electric Vehicle (BEV),238,NH
New Hampshire,TESLA,MODEL X,2020,Battery Electric Vehicle (BEV),293,NH
New Hampshire,NISSAN,LEAF,2011,Battery Electric Vehicle (BEV),73,NH
New Hampshire,TESLA,MODEL 3,2018,Battery Electric Vehicle (BEV),215,NH
New Hampshire,NISSAN,LEAF,2013,Battery Electric Vehicle (BEV),75,NH
New Hampshire,BMW,X5 XDRIVE40E,2017,Plug-in Hybrid Electric Vehicle (PHEV),14,NH
New Hampshire,NISSAN,LEAF,2016,Battery Electric Vehicle (BEV),84,NH
New Hampshire,TOYOTA,PRIUS,2012,Plug-in Hybrid Electric Vehicle (PHEV),6,NH
New Hampshire,NISSAN,LEAF,2012,Battery Electric Vehicle (BEV),73,NH
New Hampshire,TESLA,MODEL 3,2018,Battery Electric Vehicle (BEV),215,NH
New Hampshire,CHEVROLET,BOLT EV,2020,Battery Electric Vehicle (BEV),259,NH
New Hampshire,BMW,I8 COUPE,2015,Plug-in Hybrid Electric Vehicle (PHEV),14,NH
New Hampshire,TESLA,MODEL S,2018,Battery Electric Vehicle (BEV),249,NH
New Hampshire,PORSCHE,CAYENNE,2016,Plug-in Hybrid Electric Vehicle (PHEV),14,NH
New Hampshire,TESLA,MODEL Y,2020,Battery Electric Vehicle (BEV),291,NH
New Hampshire,CHEVROLET,BOLT,2018,Battery Electric Vehicle (BEV),238,NH
New Hampshire,TESLA,MODEL 3,2018,Battery Electric Vehicle (BEV),215,NH
New Hampshire,FORD,FOCUS,2016,Battery Electric Vehicle (BEV),76,NH
New Hampshire,NISSAN,LEAF,2013,Battery Electric Vehicle (BEV),75,NH
New Hampshire,TESLA,MODEL S,2015,Battery Electric Vehicle (BEV),208,NH
New Hampshire,PORSCHE,CAYENNE,2016,Plug-in Hybrid Electric Vehicle (PHEV),14,NH
New Hampshire,CHEVROLET,VOLT,2013,Plug-in Hybrid Electric Vehicle (PHEV),38,NH
